id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
NE001001,Aderbissinat,Aderbissinat,aderbissinat-ne001001,NE001001,1,16.464,8.703
NE001002,Arlit,Arlit,arlit-ne001002,NE001002,3,19.534,6.963
NE001003,Bilma,Bilma,bilma-ne001003,NE001003,4,20.299,13.487
NE001004,Iferouane,Iferouane,iferouane-ne001004,NE001004,2,20.519,9.486
NE001005,Ingall,Ingall,ingall-ne001005,NE001005,1,17.431,6.421
NE001006,Tchirozerine,Tchirozerine,tchirozerine-ne001006,NE001006,4,17.377,8.549
